Sample_CID,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,class_x,y
66491,22,197.18993,-0.303147,51,-0.032271,0.270876,11.92,9.08,7.43,9.75,9.545,1.610287241,22,5.058,3.401,9.191,9.385,0.427037357,0.927738236,0.000281,0.00147,6.020035,6.65617,214.4599,1473.83742,1.4993,-40.66324,38.4808,740.422,425.82124,314.60076,0.00209108,0.02194466,-0.02478132,0.000766,0.21608659,0.02296328,0.62994189,46.29,53.71,11.71372,16.7155,0.51256402,0.0016581,-47.60667,-19.31344,-1.1869411,0.061956,1.7,46.2,285,1,2,0,15,0,0,0,0,0,0,1,1,5
7849,8,143.4097,-0.366948,34,0.065862,0.43281,68.28,76.39,29.72,23.14,49.3825,23.24759813,2,4.035,4.187,4.839,8.069,0.472009359,0.999876084,0.629285,1.786401,0.160746,7.032964,9.6846,772.21814,2.0811,-12.50129,24.39809,453.73041,219.7653,233.96511,0.00489256,0.02239543,-0.01154803,0.0001515,0.14514211,0.01723635,0.45720544,53.72,46.28,11.95646,17.13474,0.5105603,0.00175586,-162.6156,-15.85145,-2.1982363,3.869613,1.6,0,10,0,0,1,4,0,0,0,0,0,0,1,1,1
16219385,22,165.14476,-0.213113,44,0.039276,0.25239,10.29,18.03,11.47,8.91,12.175,3.499696415,18,4.967,5.484,6.581,9.571,0.442364578,0.963458828,0.769322,2.957739,5.501247,19.304413,151.4784,1192.72221,1.5516,-48.02535,64.74838,646.23723,322.72785,323.50938,0.00416796,0.0445665,-0.03613299,0.00136784,0.22923958,0.04046963,1.09783356,21.82,78.18,6.2823,18.94161,0.49712811,0.00893812,-75.04832,-19.78863,-1.260095,0.080779,2.4,102,145,4,6,4,11,1,0,1,0,0,0,2,0,0
6587,10,75.06669,-0.384647,20,-0.004842,0.379805,28.54,37.25,28.31,13,26.775,8.731375894,10,3.391,4.848,5.243,6.637,0.396759923,0.978619876,0.74658,2.190217,4.53155,3.636709,10.8547,630.03675,1.3351,-38.13833,32.38506,394.71018,237.19076,157.51942,0.00345727,0.02979558,-0.03620262,0.00038404,0.23672913,0.03169155,0.88035576,13.58,86.42,12.92851,18.76682,0.54180156,0.00137201,-48.25914,-20.30278,-1.1759283,0.110049,0.2,45.8,37,0,2,0,5,0,0,0,0,0,0,1,1,1
198165,52,353.39367,-0.155889,95,0.034209,0.190098,6.23,4.04,6.15,3.88,5.075,1.116792281,37,6.04,7.418,10.146,11.758,0.400995839,0.973344371,1.133995,5.050848,10.394302,17.058049,82.2799,2430.76677,1.6292,-51.9571,52.79645,1056.68069,551.37313,505.30757,0.00029961,0.03091225,-0.03310379,0.00100533,0.24986771,0.03194842,0.86968258,31.47,68.53,6.34217,17.25766,0.45860385,0.00471994,-56.75068,-20.19791,-1.0921535,0.053802,2.4,81,401,3,5,0,24,3,3,0,0,0,0,2,1,4
23616254,44,297.8208,-0.233466,80,0.035652,0.269118,12.84,10.24,10.35,12.55,11.495,1.205,41,6.259,7.355,10.971,12.189,0.399442897,0.973717846,1.132854,4.92996,7.88998,18.529381,159.9028,2309.73324,1.4449,-72.7656,41.75426,1099.05425,596.34705,502.7072,-6.01E-05,0.02286369,-0.02725383,0.00109691,0.18922715,0.02487692,0.67679454,47.26,52.74,9.92803,16.74547,0.49150065,0.00180928,-53.21396,-19.71603,-1.0548162,0.044813,2.4,29.5,299,1,3,4,20,1,0,1,0,0,0,2,0,0
96132,25,158.19854,-0.31182,43,0.104861,0.416681,22.25,33.2,28.56,29.8,28.4525,3.963491989,24,5.138,5.28,9.922,10.06,0.398226585,0.978980148,0.719237,2.872669,2.91642,30.522224,292.6753,1425.25056,1.2438,-45.02199,54.71487,760.66446,495.66438,265.00009,0.0071017,0.02864754,-0.03319833,0.00064849,0.24533186,0.0284018,0.82268024,23.27,76.73,9.97166,17.27113,0.5089637,0.00208686,-51.08226,-19.03966,-1.0840483,0.056811,-1.4,67.5,124,2,4,6,11,0,0,0,0,0,0,1,1,1
13134,14,126.04844,-0.380307,33,0.113924,0.494232,39.38,29.62,13.17,13.03,23.8,11.24275989,14,3.952,5.1,6.444,7.34,0.388688837,0.928643725,0.667172,2.156347,4.659529,14.963816,62.4519,906.74733,1.5577,-53.40295,70.93253,520.1354,299.0149,221.1205,6.52E-05,0.02980443,-0.04015035,0.00097732,0.23307043,0.03419296,0.93070274,19.38,80.62,11.73047,19.33661,0.53072885,0.00276334,-42.16494,-18.78845,-1.0023369,0.042191,-1.2,55.8,81,1,4,2,7,0,0,0,0,0,0,1,1,2
8430,53,287.43874,-0.315308,80,0.101308,0.416616,40.46,22.42,24.4,6.75,23.5075,11.93922396,51,10.682,5.469,9.856,21.271,0.581238387,0.995646883,0.827069,3.021594,4.982149,35.215457,568.7387,2838.39363,1.1348,-73.67437,56.56465,1428.47338,813.31349,615.15989,-0.00060391,0.01475441,-0.02090942,0.0010492,0.18814995,0.01750636,0.47361448,65.69,34.31,11.83626,17.30735,0.50247105,0.0013318,-49.55716,-18.95915,-1.0203141,0.0473,3.5,60.8,216,2,3,14,20,0,0,0,0,0,0,1,1,6
2797,25,214.64586,-0.314979,56,0.052298,0.367277,17.53,13.04,15.31,13.65,14.8825,1.739674898,25,6.431,6.124,6.769,12.861,0.499378737,0.999922252,0.837445,3.448943,4.150076,16.133229,247.2968,1647.50883,1.46,-55.78546,64.78152,828.73718,459.88494,368.85224,0.00130724,0.02147452,-0.02383732,0.00066947,0.23182755,0.02239963,0.61296761,36.5,63.5,11.76916,18.45816,0.51325132,0.00176696,-49.5651,-14.83972,-1.0376843,0.078524,2.6,46.5,207,1,3,3,14,0,0,0,0,0,0,1,1,2
8706,16,150.20099,-0.284339,39,0.052328,0.336667,15.59,11.46,11.46,12.51,12.755,1.691988475,16,5.082,3.6,7.39,9.962,0.475467736,0.980125935,0.000451,0.001768,3.11107,19.817145,121.3631,1160.21648,1.4507,-42.50861,57.93852,619.09236,270.62615,348.46621,-0.00263828,0.02452534,-0.02373412,0.0008103,0.21983931,0.02384147,0.65524979,43.75,56.25,10.75112,18.64436,0.49442586,0.0035207,-41.23658,-14.36306,-0.9840304,0.059751,1.9,67.2,129,1,3,0,10,0,0,0,0,0,0,1,1,3
3229,40,320.31946,-0.286303,84,0.002361,0.288664,20.37,10.87,9.34,8.1,12.17,4.834868147,40,7.755,6.084,9.9,15.351,0.489899473,0.989748549,0.761102,3.577947,6.860733,17.777704,335.6974,2412.50718,1.4879,-59.75655,50.17515,1175.25755,735.05995,440.1976,0.00142688,0.02025003,-0.03000479,0.00079532,0.16972933,0.02357018,0.65045324,41.65,58.35,9.5749,18.93044,0.5164816,0.00230567,-62.24566,-19.15928,-1.1703019,0.0997,-0.2,85.8,521,2,8,3,23,0,0,0,0,0,0,1,0,0
443382,79,561.53909,-0.341228,150,-0.033018,0.308209,14.91,8.08,15.56,18.28,14.2075,3.756802996,40,13.471,8.342,10.759,26.781,0.583692951,0.9940242,1.252912,5.453849,7.722258,90.328371,2352.6206,4729.04735,1.3306,-40.51866,60.22143,2213.16885,1618.35819,594.81067,0.00439699,0.01525185,-0.02513685,0.00067643,0.2368065,0.01645121,0.48731609,63.7,36.3,12.05016,18.42448,0.50927169,0.00145911,-49.8979,-15.83734,-1.0347071,0.067767,9,121,639,2,6,21,37,2,2,0,0,0,0,1,1,5
4994,25,167.20537,-0.318068,45,0.007528,0.325597,35,17.74,12.52,15.24,20.125,8.784262917,22,4.59,7.359,7.679,7.691,0.338378283,0.837799564,1.140994,4.793024,4.832547,19.379451,91.755,1440.7643,1.3005,-44.73988,63.63045,711.48147,384.89414,326.58733,0.00070243,0.02233029,-0.02478674,0.00114426,0.24956809,0.02341378,0.63832085,55.95,44.05,11.10908,18.0268,0.51518746,0.00145236,-46.98801,-19.32587,-1.0678731,0.051296,1,46.2,239,1,2,2,12,0,0,0,0,0,0,1,0,0
76767,20,370.8622,-0.323912,87,0.028757,0.352669,14.93,12.03,14.72,10.11,12.9475,1.997828509,19,6.624,4.783,9.431,13.242,0.482298951,0.999547101,0.495817,1.792969,1.727052,7.281894,52.659,1820.01874,2.2834,-32.67729,22.63047,920.11777,476.36892,443.74885,0.00108236,0.01282107,-0.01151926,0.00019505,0.23341267,0.01218018,0.33179493,70.1,29.9,10.78226,16.77618,0.51802258,0.00102397,-166.39287,-20.04216,-2.7551828,3.377422,4.7,9.2,162,0,1,3,13,0,0,0,0,0,0,1,1,20
73093,44,369.30728,-0.206196,97,0.012698,0.218894,8.59,16.53,6.65,10.52,10.5725,3.701718351,23,7.235,6.552,11.45,14.067,0.438647915,0.972149274,1.036549,4.030693,15.768208,44.561897,532.6684,2663.5397,1.5537,-60.52448,78.11008,1246.09534,794.97234,451.123,0.00577906,0.03607245,-0.04760418,0.00108681,0.24557813,0.03877762,1.09518398,14.81,85.19,8.59386,17.72992,0.49116353,0.00294659,-49.91239,-16.49325,-1.0097303,0.045093,2.4,97.6,414,3,5,9,22,1,1,0,0,0,0,2,1,12
241,12,78.11206,-0.32821,21,0.06845,0.39666,18.49,18.49,16.11,16.11,17.3,1.19,11,3.681,3.4,7.118,7.254,0.408170155,0.985330073,6.30E-05,0.00023,0.000196,6.3669,0.0046,770.89743,1.1354,-21.42855,14.66161,443.40599,241.76604,201.63995,-0.00056246,0.01292989,-0.01673977,0.00014027,0.20199448,0.01471845,0.39898539,57.01,42.99,11.41886,16.25198,0.49692641,0.00191116,-39.5962,-19.44099,-1.0111623,0.035961,2.1,0,15,0,0,0,6,0,0,0,0,0,0,1,0,0
8888,42,222.3669,-0.298642,62,0.084998,0.38364,10.85,13.12,23.36,13.04,15.0925,4.859369172,39,6.178,6.553,9.503,12.154,0.430840128,0.983651667,1.192441,4.311725,1.464002,9.030812,102.8079,2336.30031,1.0666,-39.62723,43.16697,1109.16122,623.04406,486.11717,-0.00020986,0.00908706,-0.01212548,0.00027451,0.21443581,0.01044621,0.28350788,82.41,17.59,10.02954,16.94723,0.49832195,0.00102684,-49.44208,-19.44358,-0.9762812,0.02895,4.6,20.2,269,1,1,7,16,1,0,1,1,0,1,1,1,18
146256,43,251.36507,-0.291959,69,0.070638,0.362596,30.2,11.59,13.45,14.3,17.385,7.463372227,43,6.139,7.886,9.629,12.06,0.407776839,0.982244665,1.307101,5.202741,2.604402,15.919727,156.8179,2371.08508,1.188,-47.81129,49.95795,1115.12856,600.2481,514.88047,-0.00177853,0.0141029,-0.02029312,0.00052516,0.23169835,0.01718911,0.46153416,62.02,37.98,9.79371,17.18653,0.49938509,0.00130928,-49.30243,-19.52483,-1.0310542,0.043935,2.6,41.5,237,2,3,6,18,1,0,1,0,0,0,1,0,0
3435,23,225.15861,-0.309369,58,-0.052913,0.256456,8.73,9.54,12.1,10.83,10.3,1.280956674,19,6.523,4.627,7.398,13.186,0.523025663,1.010731259,0.472791,1.994975,5.341619,61.147109,270.3875,1556.30309,1.6212,-48.2622,50.1245,844.84442,509.72268,335.12174,0.00705634,0.03874101,-0.04113626,0.00084191,0.24999477,0.03842799,1.08005044,14.55,85.45,12.00242,18.54696,0.53730921,0.00205753,-51.083,-18.44525,-1.260661,0.079047,-0.1,101,326,0,6,2,16,0,0,0,1,0,1,1,1,9
12681,23,160.16806,-0.358536,43,0.073295,0.431831,46.28,39.93,15.94,17.29,29.86,13.4424012,23,5.149,6.556,7.538,9.875,0.411990488,0.958924063,1.04707,4.118208,3.488739,11.566045,180.0129,1341.61871,1.3378,-40.82379,60.82975,704.03139,408.69196,295.33943,0.00087227,0.02094661,-0.0269067,0.00082351,0.24971241,0.02331776,0.6380213,46.38,53.62,12.12052,18.17796,0.52435333,0.00166423,-49.16273,-19.15063,-1.1273889,0.069458,0.7,74.6,171,2,4,4,11,0,0,0,0,0,0,1,1,1
40273,26,200.66234,-0.293553,53,0.049665,0.343218,15.68,10.97,14.94,13.42,13.7525,1.80126865,24,6.824,4.761,7.722,13.462,0.518866834,0.98637163,0.547314,2.126043,4.439819,13.004658,110.8842,1671.82506,1.345,-39.39454,26.86526,881.46102,477.96852,403.4925,-0.0007889,0.01650921,-0.02127987,0.00027532,0.23655725,0.01876761,0.50866237,44.84,55.16,11.44953,16.7786,0.50471087,0.00131069,-44.43655,-15.11055,-0.9829468,0.059028,3.4,18.5,141,0,2,4,13,0,0,0,0,0,0,1,0,0
11356,19,152.15089,-0.292638,40,-0.024324,0.268314,14.13,15.68,15,13.15,14.49,0.948867746,16,4.871,3.977,7.885,9.593,0.447121883,0.984705399,0.289642,1.57676,6.738036,11.586795,99.3871,1203.03879,1.4172,-46.79617,50.23784,642.67293,349.0696,293.60333,0.00215361,0.02625684,-0.02650311,0.00074499,0.21502096,0.02623265,0.71754651,35.36,64.64,11.25848,17.94502,0.51961365,0.0022453,-52.05551,-19.7766,-1.1785242,0.091136,2,71.8,155,1,3,0,11,0,0,0,0,0,0,1,1,1
16402,24,116.20487,-0.307123,33,0.169485,0.476608,41.06,35.07,5.3,7.72,22.2875,15.94197506,23,6.01,4.35,4.863,12.304,0.571826928,1.023627288,0.682565,2.067396,2.731977,13.812415,256.3716,1271.8694,1.0238,-46.57164,27.53654,698.62472,510.37677,188.24795,0.00321622,0.01427407,-0.02676375,0.00063119,0.1309427,0.01634874,0.47999464,62.05,37.95,9.44619,16.51083,0.49480007,0.00195687,-41.411,-19.77432,-0.9799123,0.032637,-0.2,52,31,2,2,5,8,0,0,0,0,0,0,1,1,1
113646,72,424.74677,-0.287603,117,0.053245,0.340848,30.52,11.29,11.41,10.92,16.035,8.364868499,67,11.545,8.187,12.082,23.074,0.532358166,0.999307059,1.288697,5.810241,6.699485,13.123257,134.1599,4125.55614,1.1537,-41.51071,61.60628,1935.95341,1122.21483,813.73858,0.00032677,0.01144601,-0.0150076,0.00043385,0.23667707,0.01289495,0.35219843,74.93,25.07,9.44438,18.53008,0.49194926,0.00178464,-46.44508,-15.71487,-0.9416688,0.029137,9.7,70.8,337,1,3,18,28,0,0,0,0,0,0,1,1,6
4980,31,204.26869,-0.260748,55,0.059629,0.320377,24.67,9.63,10.97,13.18,14.6125,5.943451754,30,6.239,6.052,8.638,12.374,0.457212533,0.991665331,0.866835,3.643136,3.884956,16.333251,151.9165,1802.36766,1.27,-36.81498,56.89213,889.13811,504.95579,384.18232,-0.00103949,0.01682566,-0.02452081,0.00051946,0.24881634,0.02030659,0.54832598,54.29,45.71,9.60769,18.20654,0.49887728,0.0025554,-46.47906,-18.752,-1.0706728,0.050383,2.1,39.3,208,2,2,3,15,0,0,0,0,0,0,1,1,11
4534,44,302.36556,-0.279018,81,0.069184,0.348202,6.62,6.38,7.04,7.17,6.8025,0.317519684,44,8.546,6.225,8.043,17.033,0.544167918,0.996548093,0.889536,3.825891,1.296275,50.167854,166.7168,2559.56184,1.3238,-34.49561,67.78647,1220.38961,615.93027,604.45934,0.00060195,0.01993352,-0.01909647,0.0006699,0.19911965,0.01951914,0.53113716,54.67,45.33,11.10484,18.71441,0.50710642,0.00274198,-46.84594,-19.62636,-1.1264806,0.063681,4.3,80.9,303,4,4,5,22,2,0,2,0,0,0,1,1,38
6918155,83,540.68878,-0.323319,146,0.01148,0.334799,29.75,6.33,13.54,26.29,18.9775,9.474242384,83,9.227,9.454,13.746,18.005,0.436961534,0.975669232,1.656179,7.578816,5.082777,62.271611,1031.6376,4503.84449,1.3453,-53.31901,60.93059,1948.94747,1444.96226,503.98521,0.00492801,0.01685177,-0.02925828,0.00071146,0.17691639,0.01808396,0.54586064,51.99,48.01,11.0739,17.31553,0.50681156,0.00098358,-48.76424,-19.63017,-1.0674094,0.04642,5.3,99.1,1100,1,7,6,39,9,9,0,0,0,0,1,1,14
12870,26,231.67802,-0.279623,60,-0.003493,0.27613,15.13,14.62,13.38,9.52,13.1625,2.197184278,23,6.009,7.417,8.207,11.971,0.433810473,0.9960892,1.150922,4.765585,5.949096,17.462366,170.3519,1810.53444,1.4339,-46.10144,50.30753,912.07487,446.95791,465.11696,-0.00011684,0.0223854,-0.02174055,0.00055177,0.24794429,0.0220544,0.60018941,42.63,57.37,11.10378,17.77228,0.50354801,0.00210243,-45.22657,-14.94204,-1.031029,0.066201,3.8,43.1,250,1,2,2,16,0,0,0,0,0,0,1,1,23
20546,30,162.27176,-0.314993,45,0.067771,0.382764,17.77,14.17,14.95,14.02,15.2275,1.509774404,30,5.316,6.08,8.972,10.52,0.411387455,0.989465764,0.990552,3.645334,0.388442,5.939999,45.9217,1680.55559,1.082,-22.14144,15.4714,839.23144,480.93323,358.29821,0.00047095,0.0086176,-0.01046405,0.00012619,0.18225167,0.00934441,0.25594792,82,18,11.24732,16.23476,0.49545054,0.00110769,-40.55538,-19.49579,-0.9740741,0.022652,4.7,0,101,0,0,4,12,1,0,1,0,0,0,1,1,3
7834,13,72.10587,-0.350905,20,0.175023,0.525929,19.63,41.66,8.57,19.89,22.4375,12.00191521,13,3.765,5.264,5.511,7.229,0.401521884,0.96002656,0.751404,2.835256,2.453222,5.875657,16.7411,738.23328,1.0945,-39.17278,18.21845,442.17628,333.4044,108.77189,0.00254795,0.01375588,-0.03180626,0.00048643,0.09224885,0.01695442,0.4951419,55.67,44.33,12.28876,17.15419,0.51658261,0.00086268,-45.15363,-19.67851,-0.9997445,0.052152,0.8,12.5,34,0,1,1,5,1,0,1,0,0,0,1,1,1
7822,25,128.21234,-0.327546,36,0.061173,0.388719,12.23,32.73,28.08,4.8,19.46,11.37525604,24,5.866,5.623,5.992,11.679,0.501373744,0.995482441,0.782592,2.928547,3.470105,7.316307,37.4005,1365.00701,1.0525,-44.06314,21.07697,723.19225,486.55626,236.63599,0.00199601,0.01311574,-0.0208677,0.00060854,0.11966379,0.01508319,0.42591976,62.62,37.38,12.24905,16.36862,0.50546377,0.00066014,-45.4006,-20.28388,-0.973835,0.03126,2.2,17.1,86,0,1,4,9,1,0,1,0,0,0,1,0,0
23479,50,317.8967,-0.135998,86,0.039601,0.175599,10.01,6.06,5.86,6.02,6.9875,1.746644998,43,6.901,7.092,10.525,13.793,0.439127666,0.999347921,1.196992,4.842783,9.077978,20.400914,155.6141,2710.23287,1.3144,-65.65888,35.36335,1194.01705,646.07804,547.93901,-0.00189135,0.02453263,-0.03304801,0.0007516,0.19160852,0.02863002,0.7739018,30.7,69.3,5.13234,16.36607,0.47700776,0.00395894,-44.21774,-19.21683,-1.0168424,0.028292,2.4,12,261,2,1,6,22,1,0,1,0,0,0,2,1,5
34757,22,178.25422,-0.275585,47,0.057051,0.332636,14.1,10.22,10.85,11.43,11.65,1.477819339,22,5.542,4.189,7.484,10.896,0.482786123,0.983038614,0.381214,1.788629,2.271736,22.7003,193.2806,1459.93954,1.3682,-44.48794,55.75765,750.27632,381.34193,368.93438,-0.00271903,0.01785389,-0.02398383,0.0007177,0.24449734,0.02103205,0.56785199,54.01,45.99,10.68329,18.58246,0.49555036,0.00284887,-43.10849,-14.45327,-0.9787679,0.053778,2.8,67.2,174,1,3,0,12,0,0,0,0,0,0,1,1,6
1990,10,75.06669,-0.322454,20,0.103862,0.426317,50.92,27.22,25.28,23.33,31.6875,11.18873848,10,3.714,4.106,5.786,7.266,0.42347593,0.97819063,0.420726,1.673636,6.754071,6.783549,43.7902,617.73115,1.3617,-64.10507,76.23874,391.05147,221.20044,169.85104,0.00034545,0.04141353,-0.05313835,0.00204203,0.24857731,0.04646147,1.26549641,20.57,79.43,11.72859,18.69357,0.53266992,0.00280634,-54.17107,-19.22509,-1.1645165,0.104297,-1.6,49.3,42,2,2,0,5,0,0,0,0,0,0,1,1,2
135503327,51,327.4825,-0.302013,89,0.028141,0.330154,9.9,43.46,16.24,18,21.9,12.80702151,44,7.786,7.346,10.002,14.792,0.460236465,0.949910095,1.103826,4.648816,9.19741,16.888849,235.0425,2953.24182,1.2426,-54.33754,75.04287,1437.99746,717.99033,720.00713,-0.00054541,0.02404961,-0.02507154,0.00096089,0.2468995,0.02456626,0.66834673,46.94,53.06,9.42875,18.75281,0.50287669,0.00174986,-51.63311,-16.3202,-0.9967392,0.048032,3.6,84.2,432,1,5,9,22,2,0,2,1,0,1,1,1,5
30479,28,214.28806,-0.31516,57,0.008272,0.323432,18.66,33.14,13.31,13.97,19.77,7.990003129,27,5.937,6.659,7.715,11.46,0.443601455,0.965133906,0.968722,4.110723,3.56965,12.639327,159.6257,1744.43733,1.3765,-44.79002,47.55928,868.74338,442.74943,425.99394,0.0011594,0.02147297,-0.01995316,0.00072269,0.24977458,0.02073956,0.56402993,52.63,47.37,10.03977,19.11441,0.50764902,0.0023776,-48.62938,-14.56807,-0.9985044,0.062076,1.7,96.4,316,1,5,2,14,0,0,0,0,0,0,1,1,3
24261,3,60.08431,-0.408873,15,-0.053285,0.355587,39.73,39.72,44.85,51.4,43.925,4.796126041,3,3.099,4.2,4.2,6.199,0.424618125,1.000161342,0,0,0.575663,10.390808,18.2673,394.30264,1.7076,-29.69682,60.84903,274.36711,130.07565,144.29146,0.00872074,0.05291666,-0.03112092,0.00100136,0.14699575,0.0422846,1.12802455,16.41,83.59,12.77919,14.64643,0.48620259,0.0001825,-42.21597,-11.54873,-0.8010072,0.109673,2.4,34.1,18,0,2,0,3,0,0,0,0,0,0,1,1,1
4654,23,183.17995,-0.31494,48,0.056293,0.371232,34.81,11.82,14.97,9.76,17.84,9.971767647,20,5.508,5.476,7.384,10.797,0.456397684,0.980119826,0.816543,3.030076,1.092748,12.98586,160.1974,1429.36099,1.4361,-36.35002,61.50206,746.26005,396.84874,349.41131,0.00191337,0.0216184,-0.0204669,0.00045934,0.23929037,0.02099319,0.57359552,40.77,59.23,9.83978,18.52795,0.52113892,0.00290669,-60.66566,-19.21296,-1.1891154,0.108663,-1.9,63.3,179,2,4,3,13,1,0,1,0,0,0,1,1,3
7385,19,189.18911,-0.283971,49,0.034923,0.318894,14.37,14.9,11.55,14.39,13.8025,1.317713455,16,4.898,5.393,7.855,9.596,0.420066538,0.979583503,0.58316,2.697791,9.544396,17.444744,224.8937,1289.61423,1.6439,-48.02698,87.20742,683.31568,326.16843,357.14725,0.00205577,0.04151751,-0.03398307,0.00172041,0.22088777,0.03771335,1.02259027,30.54,69.46,11.08792,19.04311,0.52525918,0.00339862,-46.20769,-18.62049,-1.1410054,0.058255,-0.1,109,245,3,5,1,12,0,0,0,0,0,0,1,0,0
5910,31,208.25736,-0.297955,56,0.074286,0.372241,13.22,18.81,23.98,15.04,17.7625,4.117064336,28,5.939,6.222,7.389,11.663,0.461462372,0.98189931,0.972779,3.654606,6.178779,38.653559,249.522,1783.34478,1.3086,-52.06123,38.38001,884.93409,576.04217,308.89192,0.00709492,0.03049364,-0.03654057,0.000856,0.20956542,0.03087435,0.88720982,23.97,76.03,10.46799,17.39355,0.51200838,0.00182115,-47.03785,-19.48308,-1.0645935,0.048476,1.1,44.1,245,0,3,3,15,2,2,0,0,0,0,1,0,0
94955,19,206.12228,-0.304627,52,-0.031838,0.272789,16.85,16.9,14.29,14.23,15.5675,1.307791554,18,4.873,5.114,8.477,9.646,0.415113827,0.98973938,0.352753,2.174503,11.168493,12.446638,192.8932,1273.27212,1.8141,-50.44882,67.33665,674.41366,367.07926,307.3344,0.00196696,0.0360291,-0.03871675,0.00128426,0.23212218,0.03712831,1.01372961,24.61,75.39,11.55552,18.82474,0.55219637,0.00348161,-67.70727,-19.31504,-1.4704215,0.216411,2.5,71.8,226,1,6,0,14,0,0,0,0,0,0,1,1,2
12589,22,131.17316,-0.384485,36,-0.004157,0.380328,11.15,37.04,28.24,6.41,20.71,12.4424013,20,5.854,5.234,5.237,11.624,0.526091876,0.992825419,0.732768,2.194633,4.816447,14.953421,108.4465,1254.13426,1.1721,-38.75647,29.23766,696.62693,536.19787,160.42906,0.00615097,0.01903042,-0.03689566,0.00035603,0.21227118,0.02021263,0.62979876,35.22,64.78,12.6389,18.68178,0.51733677,0.00143402,-48.65732,-20.1295,-1.0822966,0.082668,2.7,45.8,77,0,2,4,9,0,0,0,0,0,0,1,0,0
2562,55,333.4658,-0.297813,91,0.054858,0.352672,13.25,33.52,9.79,15.08,17.91,9.210469586,55,8.249,7.262,10.165,16.466,0.485823031,0.998060371,1.092606,4.589309,3.033917,16.599344,211.4051,3051.02267,1.2248,-48.76972,20.53495,1476.88679,904.14675,572.74004,-0.00195082,0.01042674,-0.02149045,0.00040959,0.11228425,0.01524439,0.40047724,68.64,31.36,9.58053,16.8211,0.50078866,0.00135694,-47.0148,-19.33536,-1.0243639,0.038952,3.8,38.8,356,0,4,11,24,0,0,0,0,0,0,1,1,7
2733749,28,236.29365,-0.279534,62,0.001389,0.280924,75.62,9.07,9.57,15.35,27.4025,27.94757894,24,8.081,4.186,8.031,16.09,0.56841064,0.995545106,0.238765,1.78593,11.457119,45.873677,1112.5523,1911.90688,1.3849,-44.76364,69.43114,994.89198,551.83726,443.05471,0.00463979,0.03462526,-0.03270796,0.00113107,0.24745741,0.03345343,0.9189673,32.4,67.6,9.25777,18.72183,0.49697625,0.00482394,-46.30006,-12.71261,-1.0135984,0.077725,1,112,285,3,3,3,16,0,0,0,1,0,1,1,0,0
4933,22,218.08007,-0.301184,56,0.039942,0.341126,15.82,11.05,10.42,15.31,13.15,2.431943667,20,6.642,4.231,7.473,13.069,0.527550155,0.983815116,0.377963,1.824539,5.551215,18.195109,132.5263,1618.46526,1.5099,-37.57149,67.91127,841.0965,396.04988,445.04662,0.00289864,0.02688896,-0.01845049,0.00070215,0.18695618,0.02269503,0.61018643,47.71,52.29,11.5913,16.74482,0.50665543,0.00151797,-46.59346,-14.86253,-0.9498532,0.07197,3.1,29.1,187,1,1,2,13,0,0,0,0,0,0,1,1,16
6636,26,268.71624,-0.32304,69,0.015504,0.338544,17.02,13.33,9.75,10.38,12.62,2.877438097,24,7.522,6.415,6.873,14.98,0.529927834,0.995745812,0.70107,3.129315,6.003167,19.229895,297.7773,1917.14353,1.5707,-39.83134,29.96715,972.77176,456.2129,516.55886,-0.00076991,0.02120755,-0.0201799,0.00044615,0.23405211,0.02062231,0.56223748,46,54,11.9428,16.92549,0.51041459,0.00157184,-42.01208,-14.80005,-1.0267892,0.059179,3.7,51.8,322,0,3,3,17,0,0,0,0,0,0,1,1,6
88365,14,226.44462,-0.35138,56,-0.054142,0.297238,13.44,14.23,14.55,14.9,14.28,0.539768469,4,4.959,3.5,8.989,9.826,0.440331616,0.990723936,0.000142,0.000507,2.486047,13.235605,91.9404,1378.12857,1.8413,-32.08383,28.44931,717.65908,481.57102,236.08806,0.00624906,0.01790646,-0.01752963,0.00038342,0.21883058,0.01653798,0.48388626,47.67,52.33,12.66846,18.63698,0.5217095,0.00180786,-50.10108,-14.72373,-0.9943408,0.148732,3.9,45.8,172,0,2,0,12,0,0,0,0,0,0,1,1,4
